Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_ontime,Product_importance_enc,WarehouseBl_le,ModeShip_le
4,5,216,4,1,4458,1,1.0,3,2
3,4,186,3,4,5501,1,1.0,4,2
5,3,280,4,4,5192,0,1.0,0,2
4,5,229,2,1,4869,0,1.0,1,2
3,2,225,3,3,5529,0,0.0,2,2
3,5,149,3,7,4357,0,0.0,4,2
5,5,200,3,6,4401,1,0.0,3,2
4,2,246,3,1,5815,1,0.0,4,2
3,4,150,2,1,4742,0,0.0,0,2
3,1,175,3,9,5797,0,1.0,1,2
3,5,141,3,10,5775,0,1.0,2,2
3,4,102,3,9,4111,0,1.0,4,2
3,1,209,3,8,4367,0,0.0,3,2
4,4,287,6,6,5282,0,1.0,4,2
3,5,212,2,3,5761,1,0.0,0,2
3,4,205,3,1,5407,0,2.0,1,2
3,1,180,2,10,4200,0,2.0,2,2
5,4,229,3,1,5660,0,0.0,4,2
2,2,182,3,6,4112,1,2.0,3,2
4,1,183,3,4,4789,0,1.0,4,2
3,1,212,3,10,5759,0,1.0,0,2
4,3,235,6,2,4689,0,1.0,1,2
5,5,210,4,9,5081,1,1.0,2,2
5,2,111,4,7,4424,0,1.0,4,2
5,1,270,4,7,5149,0,1.0,3,2
4,4,135,2,4,4684,0,0.0,4,2
3,5,143,3,10,5021,0,0.0,0,2
4,1,216,2,5,5059,0,0.0,1,2
5,1,136,3,10,5308,0,0.0,2,2
3,3,145,3,10,5696,0,0.0,4,2
5,3,142,4,4,5116,1,1.0,3,2
4,2,175,3,7,4874,1,1.0,4,2
3,1,183,2,5,5329,1,0.0,0,2
3,1,191,5,2,4956,1,1.0,1,2
3,4,247,3,9,4157,0,0.0,2,2
3,1,170,2,2,5662,1,0.0,4,2
3,2,275,2,5,5393,1,0.0,3,2
4,4,147,4,8,5882,0,0.0,4,2
4,4,188,3,6,4174,1,0.0,0,2
5,5,248,2,4,5587,0,0.0,1,2
3,1,245,2,8,4594,1,0.0,2,2
4,5,164,3,3,4454,0,2.0,4,2
4,2,260,3,3,4661,1,1.0,3,2
4,4,149,2,9,4605,0,1.0,4,2
3,2,174,3,3,4132,0,0.0,0,2
4,5,242,2,1,5682,1,0.0,1,2
4,1,134,3,7,4933,1,1.0,2,2
4,5,189,3,3,5193,0,1.0,4,2
6,5,263,7,7,5216,1,2.0,3,2
5,2,280,3,8,5858,1,2.0,4,2
4,2,258,7,3,4538,1,1.0,0,2
4,4,179,3,1,5242,1,2.0,1,2
5,1,250,4,10,5306,1,1.0,2,2
4,4,212,2,5,4774,1,1.0,4,2
4,3,236,3,4,4257,1,0.0,3,2
3,1,239,8,6,5023,1,2.0,4,2
6,3,305,4,3,1276,0,0.0,0,2
6,3,309,4,5,1712,0,0.0,1,2
6,3,266,4,8,1983,1,1.0,2,2
4,5,233,4,6,1495,0,0.0,4,2
5,5,287,4,4,1509,1,0.0,3,2
6,2,268,4,7,1274,0,0.0,4,2
6,4,290,4,10,1366,0,1.0,0,2
7,5,291,4,6,1135,0,2.0,1,1
5,5,227,5,3,1687,0,1.0,2,1
4,5,175,3,5,4194,0,1.0,4,1
3,3,183,2,6,5015,0,0.0,3,1
3,4,191,5,4,4243,1,1.0,4,1
3,4,247,3,10,5749,1,0.0,0,1
3,2,170,2,2,4214,1,0.0,1,1
3,5,275,2,7,4619,0,0.0,2,1
4,3,147,4,7,4865,0,0.0,4,1
4,5,188,3,4,4632,0,0.0,3,1
5,1,248,2,6,5281,0,0.0,4,1
3,3,245,2,4,4719,1,0.0,0,1
4,5,164,3,7,4657,0,2.0,1,1
4,1,260,3,9,5886,1,1.0,2,1
4,2,149,2,8,5460,1,1.0,4,1
3,1,174,3,7,4318,1,0.0,3,1
4,1,242,2,2,5825,0,0.0,4,1
4,5,134,3,4,5423,0,1.0,0,1
4,3,189,3,4,4410,0,1.0,1,1
6,5,263,7,9,5991,1,2.0,2,1
5,3,280,3,2,5273,0,2.0,4,1
4,4,258,7,8,5069,0,1.0,3,1
4,1,179,3,5,4129,0,2.0,4,0
5,4,250,4,4,4531,0,1.0,0,0
4,1,212,2,7,5864,0,1.0,1,0
4,4,236,3,10,4347,1,0.0,2,0
3,4,239,8,4,4192,0,2.0,4,0
6,4,305,4,7,1172,1,0.0,3,0
6,1,309,4,6,1866,1,0.0,4,0
6,1,266,4,2,1862,1,1.0,0,0
4,2,233,4,7,1861,0,0.0,1,0
5,1,287,4,4,1579,0,0.0,2,0
6,5,268,4,2,1324,0,0.0,4,0
6,1,290,4,6,1505,1,1.0,3,0
7,3,244,5,10,1913,1,1.0,4,0
6,3,245,4,2,1158,1,0.0,0,0
5,4,219,5,5,1867,0,0.0,1,0
6,3,257,4,4,1358,1,0.0,2,0
6,1,250,4,2,1783,1,0.0,4,0
6,1,249,4,2,1189,1,1.0,3,0
5,4,259,5,2,1627,1,0.0,4,0
6,4,266,4,3,1503,1,0.0,0,0
6,5,244,4,4,1648,1,1.0,1,0
4,2,239,6,7,1934,0,0.0,2,0
4,2,270,5,6,1520,0,0.0,4,2
6,4,270,4,10,1199,1,0.0,3,2
6,5,257,4,1,1957,1,1.0,4,2
4,2,243,5,4,1633,1,1.0,0,2
5,2,264,6,10,1659,1,1.0,1,2
5,4,224,6,6,1049,1,0.0,2,2
6,5,304,4,8,1755,1,0.0,4,2
4,2,243,5,8,1922,0,1.0,3,2
6,3,272,4,5,1355,1,0.0,4,2
5,4,269,5,4,1537,1,0.0,0,2
7,3,267,4,7,1384,0,0.0,1,2
6,1,251,4,2,1679,0,0.0,2,2
4,3,249,5,3,1012,1,0.0,4,2
7,2,284,4,6,1550,1,0.0,3,2
4,1,254,5,3,1880,1,1.0,4,2
6,5,269,4,5,1264,1,0.0,0,2
7,5,265,4,9,1393,0,0.0,1,2
5,3,220,6,6,1830,1,1.0,2,2
4,4,217,5,4,1503,0,1.0,4,2
7,4,285,4,2,1017,1,1.0,3,2
5,1,265,5,3,1514,1,1.0,4,2
5,1,240,5,1,1200,0,1.0,0,2
5,5,247,3,1,5226,0,0.0,1,2
5,4,179,6,8,4615,1,1.0,2,2
4,5,142,2,9,5425,1,1.0,4,2
4,3,207,5,6,4145,0,2.0,3,2
3,1,183,3,7,5849,1,1.0,4,2
4,3,167,2,2,5544,0,1.0,0,2
4,3,175,3,2,5208,0,0.0,1,2
3,5,183,2,8,5881,1,0.0,2,2
6,5,176,3,10,5307,0,0.0,4,2
3,4,187,3,7,5417,0,0.0,3,2
4,5,143,3,8,4142,1,1.0,4,2
4,3,136,3,7,5976,0,0.0,0,2
3,3,178,3,3,5396,1,0.0,1,2
4,4,208,2,6,4983,1,1.0,2,2
4,1,171,2,1,5635,0,1.0,4,2
2,1,197,4,5,4614,0,0.0,3,2
5,1,179,3,7,5814,0,0.0,4,2
6,4,197,5,4,5889,1,1.0,0,2
5,4,285,2,2,4505,1,0.0,1,2
6,1,141,5,9,5113,0,0.0,2,2
4,5,274,3,5,4773,0,1.0,4,2
5,2,287,3,3,4903,1,1.0,3,2
5,3,218,3,4,4198,1,1.0,4,2
3,1,213,3,6,5535,0,2.0,0,2
2,1,207,4,1,5742,0,0.0,1,2
5,5,273,4,7,4064,1,0.0,2,2
3,3,185,3,6,5995,1,0.0,4,2
3,1,192,3,4,5179,0,0.0,3,2
4,4,276,2,3,4306,1,1.0,4,2
5,2,229,2,1,5724,0,1.0,0,2
3,5,248,2,3,5287,1,2.0,1,2
3,4,267,3,2,5204,1,2.0,2,2
4,4,272,3,9,5458,0,0.0,4,2
3,3,153,3,8,5487,0,0.0,3,2
4,2,246,4,7,5056,1,1.0,4,2
3,3,261,4,9,4529,1,0.0,0,2
4,5,207,2,3,5270,1,0.0,1,2
3,1,133,3,8,4634,0,1.0,2,2
3,5,269,5,6,5932,1,0.0,4,2
4,3,251,3,8,5986,1,2.0,3,2
4,2,252,4,3,4956,1,0.0,4,2
3,5,135,2,4,5275,1,0.0,0,2
4,3,273,4,1,4585,0,1.0,1,2
4,2,168,3,3,4653,1,0.0,2,2
2,4,233,2,6,4758,0,1.0,4,2
3,2,133,2,3,4677,1,0.0,3,2
3,5,147,4,10,5164,1,2.0,4,2
5,2,249,6,8,5633,0,0.0,0,2
6,3,259,4,3,4117,1,0.0,1,2
4,2,194,3,10,5171,1,0.0,2,2
4,5,134,6,7,4881,1,1.0,4,2
3,4,98,3,5,4432,0,0.0,3,2
5,1,138,3,10,5612,1,0.0,4,2
5,5,193,5,4,5087,1,2.0,0,2
5,5,184,3,7,4742,0,1.0,1,2
4,4,172,3,7,5098,0,1.0,2,2
4,3,248,2,2,4701,1,1.0,4,2
2,4,114,5,5,5334,1,2.0,3,2
4,5,201,2,2,4657,0,2.0,4,2
3,4,206,4,2,4372,0,1.0,0,2
6,1,185,4,10,5254,1,2.0,1,2
5,2,272,3,5,4972,0,2.0,2,2
4,3,266,2,6,4286,1,1.0,4,2
3,4,203,2,9,5735,0,0.0,3,2
4,3,218,5,2,4823,1,0.0,4,2
2,5,279,3,8,4632,0,0.0,0,2
4,4,159,2,4,4648,1,0.0,1,2
5,3,138,3,5,5687,1,0.0,2,2
3,2,224,3,7,5896,0,0.0,4,2
3,3,269,3,4,4309,0,0.0,3,2
5,3,121,2,4,5231,1,1.0,4,2
4,3,134,2,2,4522,0,0.0,0,1
4,5,259,3,4,5344,1,1.0,1,1
4,4,206,2,8,4093,1,2.0,2,1
3,1,209,2,6,5701,1,0.0,4,1
3,3,145,3,1,5709,0,1.0,3,1
5,2,164,2,8,5717,0,1.0,4,1
3,1,133,3,6,5464,1,1.0,0,1
3,2,178,3,5,5686,0,0.0,1,1
4,3,175,2,3,4200,0,0.0,2,1
2,4,242,3,8,4898,0,1.0,4,1
4,2,202,3,8,4575,1,0.0,3,1
4,3,176,2,6,5149,1,0.0,4,1
4,3,203,4,1,5274,0,0.0,0,1
4,3,207,4,5,5008,1,0.0,1,1
4,2,268,3,1,4927,0,1.0,2,1
3,3,244,3,6,5109,0,0.0,4,1
3,5,134,3,10,4693,0,0.0,3,1
3,4,143,3,1,4392,1,0.0,4,1
3,5,246,3,2,5556,1,0.0,0,1
3,2,157,2,7,5228,0,0.0,1,1
3,3,169,3,10,5147,0,0.0,2,1
4,5,231,3,6,4449,1,0.0,4,1
3,3,262,5,1,5043,0,1.0,3,0
3,2,227,2,10,4290,0,1.0,4,0
5,2,162,4,7,5477,1,1.0,0,0
5,5,148,2,4,4812,0,1.0,1,0
3,4,138,2,8,4837,0,1.0,2,0
3,3,255,2,3,4824,0,1.0,4,0
3,5,218,3,2,5841,0,0.0,3,0
4,1,260,4,2,4091,1,0.0,4,0
4,3,142,2,5,5502,1,0.0,0,0
4,5,257,3,5,4180,0,1.0,1,0
4,2,252,3,1,4176,0,0.0,2,0
5,4,151,5,1,4122,0,0.0,4,0
4,3,190,5,8,4736,0,0.0,3,0
4,5,137,2,7,4068,0,0.0,4,0
4,4,164,2,7,5456,0,0.0,0,0
3,5,271,3,9,5328,0,0.0,1,0
3,5,162,2,1,4573,1,2.0,2,0
2,4,221,5,4,4034,1,1.0,4,0
5,4,202,3,3,4559,1,0.0,3,0
4,5,143,2,1,5836,0,0.0,4,0
3,5,254,3,6,4703,0,0.0,0,0
4,3,96,4,1,4984,1,1.0,1,0
3,3,199,5,10,4847,1,1.0,2,2
4,1,198,4,5,5182,0,0.0,4,2
4,3,257,3,2,5198,1,0.0,3,2
3,2,149,5,9,4310,0,1.0,4,2
5,1,193,4,10,5280,0,1.0,0,2
3,5,284,2,10,5619,0,0.0,1,2
4,5,205,4,5,5264,0,1.0,2,2
5,5,185,3,5,4520,1,0.0,4,2
5,4,268,3,10,4955,0,2.0,3,2
5,1,252,3,2,4339,0,1.0,4,2
4,3,196,2,5,5656,0,0.0,0,2
3,3,149,3,6,4654,0,0.0,1,2
5,5,154,2,3,4669,0,1.0,2,2
5,4,267,2,4,4053,0,1.0,4,2
3,3,208,2,5,5661,0,1.0,3,2
5,5,275,3,9,4287,1,1.0,4,2
4,2,272,2,1,5939,1,0.0,0,2
6,5,280,3,9,4074,1,0.0,1,2
6,3,202,3,5,4930,0,0.0,2,2
5,2,184,3,8,4581,0,1.0,4,2
5,2,244,5,7,5515,0,1.0,3,2
4,4,138,5,10,5401,0,0.0,4,2
4,3,109,2,4,5407,0,1.0,0,2
2,5,189,5,3,5292,0,0.0,1,2
3,2,170,3,9,4069,0,0.0,2,2
3,1,183,2,10,4598,0,1.0,4,2
3,4,263,6,3,4429,0,2.0,3,2
4,1,271,4,9,5853,1,0.0,4,2
6,3,202,4,3,4496,1,1.0,0,2
3,3,265,3,8,5070,0,1.0,1,2
4,1,220,3,6,4472,0,1.0,2,2
4,4,274,2,7,4873,1,0.0,4,2
4,5,212,2,10,4552,0,1.0,3,2
4,2,244,3,1,5559,1,2.0,4,2
4,5,252,3,4,5017,0,1.0,0,2
5,5,158,2,8,4743,0,0.0,1,2
2,5,286,6,5,5490,0,1.0,2,2
3,5,164,3,10,4639,1,2.0,4,2
4,3,170,6,6,4998,0,1.0,3,2
4,1,269,2,8,4930,0,1.0,4,2
4,2,238,2,2,4002,0,0.0,0,2
4,3,198,7,1,5315,0,1.0,1,2
4,4,184,8,7,5235,1,0.0,2,2
5,2,265,3,10,4347,1,0.0,4,2
3,2,204,10,10,4534,0,1.0,3,2
5,1,233,7,5,5759,1,1.0,4,2
4,5,134,3,8,5694,0,0.0,0,2
3,4,153,3,9,5474,0,1.0,1,2
2,5,241,3,3,4253,1,1.0,2,2
4,5,187,3,7,5022,1,0.0,4,2
3,3,148,3,8,5622,0,0.0,3,2
3,4,133,8,10,5439,1,1.0,4,2
6,1,250,4,10,1623,1,0.0,0,2
6,1,249,4,2,1326,1,1.0,1,2
5,2,259,5,8,1678,0,0.0,2,2
6,4,266,4,5,1639,1,0.0,4,2
6,5,244,4,6,1185,0,1.0,3,2
4,5,239,6,2,1879,0,0.0,4,2
4,5,270,5,1,1187,1,0.0,0,2
6,3,270,4,7,1079,0,0.0,1,2
6,2,257,4,1,1513,0,1.0,2,2
4,3,243,5,3,1634,1,1.0,4,2
4,5,271,4,6,5078,0,0.0,3,2
6,3,202,4,6,4249,0,1.0,4,2
3,3,265,3,3,5986,1,1.0,0,2
4,1,220,3,1,5159,1,1.0,1,2
4,3,274,2,1,4762,0,0.0,2,2
4,1,212,2,4,4969,0,1.0,4,2
4,2,244,3,3,4103,0,2.0,3,2
4,2,252,3,4,5782,0,1.0,4,2
5,1,158,2,4,5736,1,0.0,0,2
2,5,286,6,3,4497,1,1.0,1,2
3,3,164,3,8,5170,0,2.0,2,2
4,2,170,6,10,4891,0,1.0,4,2
4,3,269,2,2,4158,0,1.0,3,2
4,3,238,2,7,5808,1,0.0,4,2
4,5,198,7,9,4249,1,1.0,0,2
4,3,184,8,4,4686,0,0.0,1,2
5,2,265,3,8,5447,1,0.0,2,2
3,1,204,10,5,5375,0,1.0,4,2
5,2,233,7,8,5519,1,1.0,3,2
4,2,134,3,9,4214,1,0.0,4,2
3,2,153,3,6,4056,0,1.0,0,2
2,1,241,3,5,5697,1,1.0,1,2
4,4,187,3,8,4893,0,0.0,2,2
3,4,148,3,8,5267,1,0.0,4,2
3,5,133,8,8,5002,1,1.0,3,2
6,1,250,4,4,1018,0,0.0,4,2
6,5,249,4,3,1710,1,1.0,0,2
5,3,259,5,2,1730,0,0.0,1,2
6,2,266,4,9,1220,0,0.0,2,2
6,3,244,4,5,1108,1,1.0,4,2
4,5,239,6,4,1451,0,0.0,3,2
4,3,270,5,3,1786,1,0.0,4,1
6,4,282,4,6,1580,0,0.0,0,1
6,5,295,4,2,1981,0,1.0,1,1
6,1,255,4,5,1253,1,0.0,2,1
6,4,292,4,3,1826,1,0.0,4,1
6,3,244,4,1,1317,1,0.0,3,1
6,1,306,4,1,1210,0,0.0,4,1
6,1,258,4,3,1506,0,0.0,0,1
4,2,265,6,8,1391,1,0.0,1,1
5,1,227,5,7,1620,1,0.0,2,1
7,1,276,4,8,1560,1,0.0,4,1
6,4,244,4,7,1795,0,1.0,3,1
4,3,217,6,6,1552,0,1.0,4,1
2,3,211,3,8,1172,0,0.0,0,1
4,2,227,5,7,1354,1,0.0,1,1
5,3,249,4,1,1014,1,1.0,2,1
6,3,269,4,3,1006,0,0.0,4,1
6,5,278,4,6,1140,0,1.0,3,1
6,5,282,4,3,1385,0,1.0,4,1
6,4,300,4,7,1607,0,1.0,0,1
5,5,259,5,9,1624,0,0.0,1,1
6,1,295,4,6,1611,0,1.0,2,1
5,5,238,5,2,1657,0,0.0,4,0
5,3,270,5,7,1303,1,1.0,3,0
5,3,267,5,6,1119,1,0.0,4,0
4,1,270,5,9,1280,1,1.0,0,0
4,1,245,5,8,1923,0,1.0,1,0
6,4,262,4,10,1068,1,0.0,2,0
4,2,245,5,8,1122,1,0.0,4,0
6,2,268,4,7,1943,0,0.0,3,0
5,1,262,5,1,1488,1,0.0,4,0
6,3,283,5,10,1483,0,1.0,0,0
5,3,260,5,8,1001,0,1.0,1,0
7,5,258,4,4,1677,1,0.0,2,0
5,2,130,4,1,1877,0,1.0,4,0
6,3,262,5,9,1053,0,0.0,3,0
6,2,293,4,4,1764,1,0.0,4,0
7,1,255,5,10,1238,1,1.0,0,0
6,1,242,5,5,1555,0,0.0,1,0
6,3,264,4,6,1622,1,1.0,2,0
6,4,253,4,7,1485,0,0.0,4,0
5,5,271,5,4,1667,0,0.0,3,0
6,2,250,4,3,1777,1,1.0,4,0
4,3,266,5,5,1590,0,2.0,0,0
6,2,286,4,4,1594,0,0.0,1,2
5,2,275,5,9,1373,0,0.0,2,2
6,3,295,5,4,1392,0,0.0,4,2
5,1,269,6,8,1341,0,1.0,3,2
4,1,239,5,1,1780,1,0.0,4,2
6,4,271,4,8,1867,0,1.0,0,2
6,5,165,6,6,1529,1,0.0,1,2
7,2,302,5,5,1614,0,1.0,2,2
6,2,293,6,10,1919,1,0.0,4,2
4,4,202,3,3,5524,1,0.0,3,2
2,3,185,3,7,4246,0,1.0,4,2
4,4,210,2,8,5942,0,1.0,0,2
3,5,186,2,8,5924,0,1.0,1,2
3,4,163,3,7,5913,0,0.0,2,2
3,4,168,3,5,5964,0,0.0,4,2
4,3,199,3,8,4391,1,0.0,3,2
3,5,271,2,7,4958,0,1.0,4,2
3,4,164,3,4,4796,0,0.0,0,2
4,1,231,2,3,4696,0,1.0,1,2
3,1,196,2,10,4141,1,0.0,2,2
4,2,218,3,2,4949,0,0.0,4,2
5,1,267,4,5,4440,1,0.0,3,2
4,4,163,3,5,4440,0,0.0,4,2
4,1,224,4,5,4887,0,1.0,0,2
3,4,156,2,10,5107,1,1.0,1,2
5,5,175,6,2,4883,1,0.0,2,2
3,4,257,5,5,5365,0,1.0,4,2
4,4,259,3,3,4509,0,0.0,3,2
3,3,112,4,7,5716,1,0.0,4,2
4,3,145,4,2,5735,0,1.0,0,2
3,1,230,3,3,4957,0,1.0,1,2
3,4,188,4,6,5016,0,0.0,2,2
3,2,132,4,3,4512,0,1.0,4,2
4,1,239,4,2,5502,0,2.0,3,2
2,5,167,3,8,4605,0,1.0,4,2
3,1,133,3,7,4004,1,1.0,0,2
4,2,270,2,9,5080,1,2.0,1,2
4,3,229,2,7,5364,1,1.0,2,2
5,1,261,4,6,4852,0,2.0,4,2
2,1,192,3,9,4774,0,0.0,3,2
4,5,217,3,6,4848,1,0.0,4,2
4,3,246,2,6,4908,0,0.0,0,2
5,5,208,2,8,5321,0,1.0,1,2
5,1,148,3,5,5790,0,0.0,2,2
4,1,132,6,8,4902,1,2.0,4,2
4,2,249,3,6,5051,1,0.0,3,2
3,3,225,4,9,5468,1,0.0,4,2
5,1,279,4,3,4607,0,1.0,0,2
4,2,183,2,8,4921,0,0.0,1,2
4,4,215,2,6,5238,0,2.0,2,2
6,4,195,5,10,4225,0,2.0,4,2
4,2,156,2,5,4467,1,1.0,3,2
3,5,160,3,8,4106,0,0.0,4,2
5,5,153,5,10,5297,0,1.0,0,2
3,4,215,3,5,4670,1,2.0,1,2
4,3,163,3,7,4556,0,0.0,2,2
4,2,195,3,8,5198,0,1.0,4,2
4,3,170,2,3,4587,1,0.0,3,2
3,3,133,3,5,5937,0,0.0,4,2
5,2,171,6,5,5981,1,1.0,0,2
3,5,186,3,7,4764,0,1.0,1,2
4,2,246,3,5,5960,0,2.0,2,2
3,3,170,3,7,5427,1,0.0,4,2
2,5,189,2,9,5245,0,0.0,3,2
4,5,216,2,8,5767,1,0.0,4,2
4,2,264,3,10,5137,1,0.0,0,2
5,4,268,3,3,5320,1,0.0,1,2
4,1,225,2,10,4577,1,1.0,2,2
4,2,252,2,4,5233,1,2.0,4,2
3,2,204,3,8,4586,1,0.0,3,2
5,1,193,2,1,4450,0,1.0,4,2
5,3,220,3,9,5324,0,0.0,0,2
6,4,271,3,7,5192,1,0.0,1,2
2,2,227,4,6,4104,1,1.0,2,2
4,1,206,5,7,5941,1,1.0,4,2
4,2,142,3,3,4644,0,1.0,3,2
5,5,236,2,2,5210,0,1.0,4,2
5,4,275,2,10,5395,1,1.0,0,2
3,5,144,2,2,4629,1,1.0,1,2
4,5,194,3,3,5168,1,1.0,2,2
3,2,260,3,9,4591,1,0.0,4,2
3,4,240,3,8,4410,0,1.0,3,2
3,2,136,3,2,5739,0,2.0,4,2
3,3,132,2,1,4687,0,1.0,0,2
4,2,266,3,7,5121,0,1.0,1,2
4,1,263,3,5,4782,0,2.0,2,2
5,5,270,3,9,5807,1,0.0,4,2
3,3,208,5,10,4258,0,0.0,3,2
5,5,206,3,1,5520,0,0.0,4,2
3,3,159,3,3,5230,1,0.0,0,2
4,3,162,3,4,5913,1,0.0,1,2
3,2,177,2,4,4417,0,1.0,2,2
3,3,168,4,4,4096,1,0.0,4,2
3,1,267,4,4,4914,1,1.0,3,1
4,5,222,3,7,5844,0,1.0,4,1
3,2,234,3,10,4781,0,0.0,0,1
3,1,133,3,9,5724,0,0.0,1,1
4,4,207,3,10,4533,0,0.0,2,1
4,3,243,4,9,4811,0,0.0,4,1
5,5,161,3,1,4470,1,0.0,3,1
3,5,193,3,6,5302,0,1.0,4,1
4,5,234,4,9,5769,0,1.0,0,1
2,1,185,6,7,4138,1,1.0,1,1
4,5,242,2,5,4806,0,1.0,2,1
4,5,252,2,6,4147,1,2.0,4,1
4,3,179,3,3,5495,1,0.0,3,1
4,3,158,3,5,5602,0,2.0,4,1
3,1,226,3,8,4002,0,0.0,0,1
5,4,269,2,2,5962,0,1.0,1,1
3,5,148,3,7,5685,0,0.0,2,1
4,5,159,2,3,5704,0,0.0,4,1
3,4,273,4,4,5361,0,1.0,3,1
3,4,233,3,5,5306,0,1.0,4,1
4,5,182,3,2,4473,0,1.0,0,1
3,4,153,2,5,4023,1,1.0,1,1
4,5,210,2,5,5683,0,1.0,2,0
4,1,241,3,6,4558,0,1.0,4,0
3,2,220,3,8,5032,1,0.0,3,0
5,4,211,3,7,4856,0,1.0,4,0
3,5,151,3,1,4088,0,0.0,0,0
5,5,267,3,9,4775,1,1.0,1,0
4,3,250,2,4,4808,1,1.0,2,0
4,3,181,3,5,5398,1,0.0,4,0
5,2,197,4,4,4339,1,2.0,3,0
3,4,172,2,5,4647,0,1.0,4,0
4,1,219,3,3,5223,1,0.0,0,0
5,5,189,3,7,5717,0,0.0,1,0
5,1,225,3,8,4539,0,0.0,2,0
5,3,269,5,8,5833,1,0.0,4,0
5,4,157,3,7,4199,1,1.0,3,0
3,5,189,3,5,5422,0,0.0,4,0
3,1,226,2,6,4946,1,1.0,0,0
2,1,220,2,6,4382,1,1.0,1,0
6,3,275,6,4,4875,0,0.0,2,0
3,4,171,3,5,4310,1,1.0,4,0
4,3,235,3,4,5289,1,0.0,3,0
3,4,201,3,7,4887,1,2.0,4,0
5,5,269,3,5,5673,1,0.0,0,2
5,3,182,2,4,5579,0,0.0,1,2
5,5,266,5,9,4500,0,0.0,2,2
3,5,157,2,4,5991,0,1.0,4,2
4,1,258,4,1,5476,0,2.0,3,2
4,2,280,4,9,5288,1,0.0,4,2
4,4,154,3,7,4106,1,0.0,0,2
4,4,274,2,3,4257,0,0.0,1,2
4,5,180,2,1,4332,0,1.0,2,2
3,5,146,3,7,4126,0,1.0,4,2
3,4,236,3,1,5851,0,1.0,3,2
4,4,133,4,10,5296,0,2.0,4,2
5,2,173,4,9,4307,0,2.0,0,2
4,3,210,3,9,5556,0,0.0,1,2
3,4,238,2,1,4991,1,1.0,2,2
4,2,268,4,3,5275,0,0.0,4,2
3,5,175,3,8,5471,1,1.0,3,2
5,2,280,4,8,4539,1,0.0,4,2
4,1,153,2,1,4027,0,0.0,0,2
4,4,251,2,6,4376,0,1.0,1,2
4,2,252,3,8,4262,1,1.0,2,2
4,5,201,8,4,5472,1,1.0,4,2
5,4,216,4,8,5878,1,1.0,3,2
3,2,126,10,3,4073,1,0.0,4,2
3,2,177,4,3,4199,1,0.0,0,2
5,3,145,3,1,5783,1,1.0,1,2
5,3,258,2,10,5371,1,0.0,2,2
4,3,273,10,6,4251,1,1.0,4,2
4,1,245,3,5,4523,0,0.0,3,2
5,4,241,2,7,4413,0,1.0,4,2
4,1,208,3,6,5345,1,0.0,0,2
6,5,282,4,1,1193,1,0.0,1,2
6,5,295,4,1,1159,0,1.0,2,2
6,5,255,4,9,1113,0,0.0,4,2
6,3,292,4,8,1434,0,0.0,3,2
6,4,244,4,1,1130,1,0.0,4,2
6,4,306,4,8,1691,1,0.0,0,2
6,5,258,4,5,1966,1,0.0,1,2
4,1,265,6,2,1629,1,0.0,2,2
5,1,227,5,6,1667,0,0.0,4,2
7,1,276,4,9,1519,1,0.0,3,2
6,5,244,4,2,1980,0,1.0,4,2
4,2,217,6,3,1732,1,1.0,0,2
2,5,211,3,3,1368,0,0.0,1,2
4,4,227,5,8,1982,1,0.0,2,2
5,1,249,4,5,1027,1,1.0,4,2
6,2,269,4,6,1073,0,0.0,3,2
6,3,278,4,4,1716,0,1.0,4,2
6,5,282,4,4,1013,0,1.0,0,2
6,1,300,4,2,1790,1,1.0,1,2
3,3,146,3,4,5384,0,1.0,2,2
3,4,236,3,5,5466,0,1.0,4,2
4,4,133,4,7,5973,1,2.0,3,2
5,4,173,4,8,5284,1,2.0,4,2
4,2,210,3,9,4163,0,0.0,0,2
3,3,238,2,4,4206,0,1.0,1,2
4,4,268,4,5,5647,0,0.0,2,2
3,4,175,3,10,4771,1,1.0,4,2
5,4,280,4,10,5156,0,0.0,3,2
4,5,153,2,1,4492,0,0.0,4,2
4,5,251,2,8,5232,0,1.0,0,2
4,2,252,3,2,5769,0,1.0,1,2
4,2,201,8,9,5146,0,1.0,2,2
5,5,216,4,1,4092,1,1.0,4,2
3,3,126,10,10,4128,0,0.0,3,2
3,1,177,4,6,5037,1,0.0,4,2
5,2,145,3,2,4836,0,1.0,0,2
5,4,258,2,8,4200,0,0.0,1,2
4,3,273,10,8,4896,0,1.0,2,2
4,1,245,3,2,5835,1,0.0,4,2
5,2,241,2,6,4741,0,1.0,3,2
4,1,208,3,4,4530,1,0.0,4,2
6,1,282,4,1,1434,0,0.0,0,2
6,5,295,4,5,1963,1,1.0,1,2
6,4,255,4,7,1869,1,0.0,2,2
6,2,292,4,2,1565,0,0.0,4,2
6,1,244,4,5,1867,0,0.0,3,2
6,3,306,4,10,1372,1,0.0,4,2
6,5,258,4,5,1558,0,0.0,0,2
4,1,265,6,9,1753,1,0.0,1,2
5,2,227,5,3,1242,1,0.0,2,2
7,2,276,4,9,1022,1,0.0,4,2
6,4,244,4,1,1179,1,1.0,3,2
4,4,217,6,9,1974,0,1.0,4,2
2,1,211,3,6,1760,1,0.0,0,2
4,5,227,5,2,1804,1,0.0,1,2
